gender,region,parent_education_level,internet_access_quality,financial_stress_index,num_courses_enrolled,study_hours_per_week,sleep_hours_avg,extracurricular_count,prev_gpa,assignment_submission_rate,midterm_score,target
Male,Urban,Bachelors,Good,10,4,18.18591662703606,7.24972111707358,1,1.5526620112074092,43.359242346862885,35.736071320328655,Fail
Male,Urban,High School,Excellent,8,4,10.869417492298261,4.942981226698237,3,2.115267790181288,50.514225026492625,51.41331102369363,At-Risk
Male,Rural,Bachelors,Poor,8,4,8.665416312180724,5.546395228445638,3,2.0068711917852755,71.3522049124135,40.319447415590204,At-Risk
Female,Urban,High School,Poor,10,5,17.461585628020785,5.477389265488002,0,1.8792696235927373,41.639856934713826,43.81103885282712,Fail
Male,Suburban,High School,Excellent,3,4,14.758186817077462,4.985000346582001,2,1.7562477674793513,36.87263787406457,44.67924859629756,Fail
Non-binary,Urban,Bachelors,Good,2,6,13.945404800964386,4.405584396137266,1,2.4031980216785334,55.26274657486964,49.2817404078785,At-Risk
Female,Suburban,Masters,Good,4,3,20.549009678261747,10.10678119069922,3,2.930659166325465,77.50657807743646,68.90657706397742,Pass
Female,Urban,High School,Good,1,5,20.4440404182518,6.726292779244742,1,2.7637543818893184,83.44080525477801,70.8715749763005,Pass
Male,Suburban,High School,Poor,3,4,23.905589953696516,5.143866329906439,1,2.170655449771311,58.52806204311596,42.10658972209653,At-Risk
Female,Suburban,Bachelors,Good,9,5,11.742941049967936,6.156814095335949,2,2.3078597198611988,64.76225079634057,61.44896911089931,At-Risk
Female,Rural,Bachelors,Good,7,4,17.148667904450438,7.054991542587153,0,2.5956960492161265,70.56820573695525,73.05555602412946,At-Risk
Female,Urban,Masters,Average,7,5,15.095042352786757,6.431957796296722,2,2.7711043179846255,52.62744162900054,73.8378486996509,At-Risk
Female,Urban,High School,Average,1,4,16.691579158726743,5.099737338599516,3,2.954976278536033,73.71302667804451,69.90006720673338,Pass
Female,Urban,Bachelors,Excellent,7,3,9.328094121075464,5.651152479129143,3,1.8713761242911877,43.61349664910286,56.160376926977726,Fail
Male,Rural,High School,Poor,10,4,7.987633327823939,8.778574614383722,1,1.929028884510141,46.81340919943998,59.32529589973775,At-Risk
Female,Suburban,High School,Excellent,7,6,14.798919318855992,4.895930564953406,2,1.9288104079929904,39.991729197086414,50.76257192272859,Fail
Male,Suburban,Bachelors,Average,4,5,10.787437050129526,4.004543671644051,2,2.608156861797257,73.88699971870774,66.3962289241388,At-Risk
Male,Urban,Bachelors,Good,7,5,19.691038102756437,6.418067779973896,1,2.434628012412293,61.3504344811749,55.90804391136465,At-Risk
Male,Urban,Bachelors,Excellent,8,6,7.496613163207002,4.102425429790749,0,2.1576643243070928,54.36592755738132,50.688194043926714,At-Risk
Male,Urban,High School,Good,3,6,7.908995563768599,5.635339893484298,1,2.6419492660967716,64.57641442383002,74.62613375779328,At-Risk
Male,Rural,Bachelors,Good,10,3,12.916687623755717,5.122094202380348,1,2.177677276347197,48.14893176112616,69.23702538283396,At-Risk
Male,Suburban,Bachelors,Good,2,5,7.309624970335447,5.135217037801537,3,2.111395405753562,34.96447359113745,49.465066626916,Fail
Non-binary,Rural,PhD,Average,7,3,23.38001566048664,7.104294676557703,2,2.181097648887122,57.24428140484887,53.157051851165775,At-Risk
Female,Urban,High School,Average,5,5,14.08541313031854,7.385585454465803,3,2.61883783003138,66.60680120841869,60.293040177589354,At-Risk
Non-binary,Suburban,High School,Excellent,5,5,11.985996473179867,5.79114753691169,1,2.636613034968811,71.25774366494666,62.468823949829215,At-Risk
Male,Suburban,High School,Good,5,3,17.339820128131603,6.858426776041748,2,2.614950883999037,66.0969105005608,55.30974316877734,At-Risk
Male,Urban,Bachelors,Good,7,5,19.419242680103714,5.7164190478694685,1,2.4630538371166883,50.78344778935003,65.00965787550771,At-Risk
Female,Rural,High School,Average,9,5,16.03479450542143,7.6012579562546465,1,1.9805848905439796,41.566656164062074,39.36971315999046,Fail
Male,Rural,Masters,Poor,8,3,14.659542535539687,4.783504464994558,0,2.178778770567427,67.86400342314097,50.08352077260771,At-Risk
Male,Rural,High School,Poor,6,4,10.082635376479345,7.247860970678079,3,1.8532263383291803,49.52002007893957,45.8416294202256,Fail
Female,Suburban,Masters,Good,7,3,18.154546594606096,7.3616208942630275,3,2.3611455093773923,67.0608004364742,48.51631107908069,At-Risk
Male,Urban,High School,Good,9,5,22.08351545093098,10.503968754779304,1,2.9349187640413086,82.56213303380562,67.18205441086185,Pass
Female,Urban,Bachelors,Good,6,6,13.901401225663545,4.3683353601139485,0,2.9668023639939927,64.3327822080094,65.16719885197416,At-Risk
Female,Rural,Masters,Excellent,1,4,10.756072498444894,10.983640673368997,1,2.938970858970843,70.06922280816453,82.2711573727267,Pass
Male,Urban,High School,Poor,4,6,15.907478837503472,8.135026915882985,1,1.8841402973287342,53.91364031053394,58.500910544202625,At-Risk
Male,Suburban,PhD,Average,8,4,15.013249470002776,9.740972059211003,1,2.9156653032617723,64.7362818113993,66.5771507239723,At-Risk
Female,Suburban,Bachelors,Average,7,6,8.918238087129797,8.357897708878383,0,2.506139586097347,58.57104073511362,84.76000703151844,Pass
Male,Suburban,Masters,Good,3,4,12.486556503960191,5.584689686457507,2,2.3537568908344184,53.65025346589817,51.371628010415286,At-Risk
Male,Rural,Bachelors,Poor,10,3,23.942428839891313,7.986760009733516,0,1.8419679601874979,38.668022082710934,42.66311091719817,Fail
Non-binary,Urban,High School,Excellent,3,4,8.262225664454519,6.001520890817518,1,2.175805777183145,53.093657175977725,58.33845304994257,At-Risk
Male,Urban,High School,Average,3,4,11.54689823287786,6.867782986462084,2,2.4782707773291275,57.09844846940671,66.65509260285991,At-Risk
Female,Urban,High School,Excellent,1,4,10.256433127381186,5.23797235906815,1,2.020808623429332,46.534758255318344,47.96805029492587,Fail
Non-binary,Urban,High School,Good,10,5,10.698500789041928,5.981953508293559,0,2.320119087148165,60.68761068986373,66.75692352944705,At-Risk
Male,Urban,High School,Excellent,1,6,12.772618029202404,8.345464807458402,0,2.939106707768058,83.45854960917934,83.06737584992185,Pass
Male,Urban,High School,Good,6,3,17.241910507306297,7.656934760273435,2,2.6059853700705475,72.79542464875308,65.0882347355894,At-Risk
Male,Rural,Bachelors,Excellent,1,6,21.542812653105656,8.536345350890826,0,2.4016920206401595,61.80639467272536,58.84147811695012,At-Risk
Male,Rural,Bachelors,Poor,5,6,16.016607969641584,4.90328199627305,1,2.176303575108154,70.80137769222692,49.523247926685826,At-Risk
Male,Urban,High School,Good,4,3,11.578090894182326,4.194338665855966,2,2.4260503852474398,67.24134120252525,52.329280241755924,At-Risk
Female,Urban,High School,Excellent,5,5,22.699575729451624,8.652573568253668,3,2.959080283044534,82.0220107528865,67.57331503756838,Pass
Male,Rural,Bachelors,Average,7,4,4.657182394979149,8.541509304531925,1,1.670831819350209,40.14030636628775,46.12704795101157,Fail
Female,Urban,High School,Poor,6,5,18.367390764060787,7.317306167937567,3,2.327947701279462,54.33254284587358,58.20431912080672,At-Risk
Non-binary,Urban,High School,Good,9,5,9.866206904856018,7.628838473126536,2,1.8204062399625691,49.27046263502118,43.556513347068595,Fail
Female,Urban,High School,Excellent,6,4,14.745384112681513,8.297557217696294,2,2.313816930678009,66.90758209914088,53.27722951132706,At-Risk
Female,Suburban,Masters,Good,9,6,17.815499637753625,7.2722861388822215,1,2.3750863851451096,61.12159298959944,54.98194614738854,At-Risk
Male,Urban,Masters,Good,4,4,6.973119451417594,7.805000872153608,0,2.1860212836046307,48.31894655798423,54.28934668883119,At-Risk
Female,Rural,High School,Average,1,3,15.708269091255092,8.222234080372159,1,2.3403678737095555,45.67321040620237,57.51628276182586,At-Risk
Female,Urban,Bachelors,Poor,1,4,16.092385339567638,6.859728255472815,0,2.8512839307040543,55.466829251904805,71.27377656839484,At-Risk
Male,Suburban,Bachelors,Excellent,10,6,22.311688410816803,6.481607664894321,0,2.9328711481570573,73.74725018340042,69.76481368173654,Pass
Male,Urban,Bachelors,Poor,7,5,28.575746586112587,7.5730795536393085,1,2.5027538018515116,70.72846874090645,57.20234576752618,At-Risk
Female,Urban,Bachelors,Good,3,5,7.2351509713122315,10.396921046136749,2,2.9203021989485647,49.9769431220097,73.07495073927252,At-Risk
Male,Suburban,Bachelors,Excellent,2,4,22.08576841916267,5.728474536622847,1,2.742708034532559,62.49296541692254,73.76607680625936,At-Risk
Male,Suburban,High School,Average,6,3,14.810598829301188,6.353889761869221,3,2.8782948804442525,64.2510883616774,67.8886348246425,At-Risk
Male,Suburban,High School,Good,6,6,10.957143804339509,4.36538394042317,2,2.2947430004653295,61.16123548453801,38.269709985444145,At-Risk
Male,Suburban,Bachelors,Poor,7,5,16.84526585127584,7.652205095384471,0,2.764740796570246,62.45043658473468,58.17873124070908,At-Risk
Female,Rural,Masters,Good,5,4,8.488543021568388,6.20509931238375,2,1.9956617709932272,37.58700252888444,58.485553151284556,Fail
Female,Rural,Bachelors,Average,8,3,8.786936830979862,4.899501482823161,1,2.4525632533432864,55.22422085023054,69.26398546383302,At-Risk
Female,Suburban,Masters,Good,7,3,6.324206808842062,6.904614272149669,2,2.165668488470068,46.484722509468746,59.31577446322639,At-Risk
Male,Urban,PhD,Average,2,5,17.730445050616147,9.241947347575408,0,3.4034820550967986,85.2169433164371,89.18836240433066,Pass
Male,Urban,High School,Good,1,5,16.63505912509656,6.471961028103578,0,2.4711198938236403,59.63007839473126,69.91966346505501,At-Risk
Female,Urban,Bachelors,Good,9,6,10.928081524698083,6.609228949086437,2,2.4501656923751893,65.67895671706445,58.508861777052445,At-Risk
Male,Suburban,Bachelors,Average,5,3,22.618009068458235,9.183560392354439,3,3.5502779223183123,88.69444406958965,89.86826843217807,Pass
Male,Urban,PhD,Good,5,6,11.685221550825993,6.992487693156889,0,2.2251574078358716,65.77861004779723,49.454848447016914,At-Risk
Female,Urban,PhD,Average,10,3,21.414947970727862,5.188539544892885,3,2.6666277471685134,62.18628157985996,65.26302004581463,At-Risk
Male,Rural,Bachelors,Good,4,3,15.610404385167705,8.033498784043855,0,2.208206803307855,61.406229281079185,70.37523335341801,At-Risk
Female,Rural,High School,Average,2,4,11.618158384943516,8.686889942084738,2,2.326533460273192,61.34184568897448,51.55034015855399,At-Risk
Male,Rural,Bachelors,Good,5,5,14.42509298375881,6.699437224353529,0,2.838280759981457,68.00303930300613,61.63570477701073,At-Risk
Male,Urban,High School,Average,2,3,8.731287305519047,7.195739529573053,3,2.0472200151173245,58.060340485089384,49.63143287393006,At-Risk
Male,Suburban,Bachelors,Good,7,6,16.083666815221356,5.033218249724721,3,2.509657336277976,54.71919499552225,59.542363097396986,At-Risk
Non-binary,Urban,Masters,Average,9,5,15.152750396818556,5.6941190097446235,2,2.105141721218801,65.02690995262132,54.75637757534077,At-Risk
Female,Urban,High School,Good,9,6,17.6372373055855,6.500440590629308,3,2.243463696210348,48.32287022285423,62.429549926525816,At-Risk
Female,Urban,Bachelors,Average,6,5,19.39576196542369,7.115395907808077,3,2.9101838087319907,59.348115828857104,69.75836159304598,At-Risk
Female,Urban,Bachelors,Excellent,1,5,15.578078884266027,6.070378406108612,2,2.697659904612416,53.25411739295872,84.2957279254465,At-Risk
Male,Urban,Bachelors,Excellent,6,3,7.618391726112687,6.44383110293737,0,2.726356847070292,69.06982904160323,78.00449751065317,Pass
Female,Rural,High School,Average,5,4,19.66181666236524,6.814274360224892,2,2.416249312772839,54.764580290081184,54.298017632499594,At-Risk
Male,Urban,Bachelors,Good,4,3,15.073319833898328,5.502961590512562,0,2.197516080807504,56.75029980050328,54.30519258222231,At-Risk
Female,Suburban,Masters,Poor,6,5,5.529686944683123,6.596798653813877,0,2.278168231481143,45.927391011131135,61.18142906011369,At-Risk
Male,Suburban,Masters,Average,6,3,16.548074019823193,8.733909949316,0,3.122801045724752,82.93987248613497,71.4387170252279,Pass
Female,Urban,High School,Good,6,3,16.925619869541432,6.10596640525122,1,2.551850275526744,65.63692432625191,47.27869331495731,At-Risk
Male,Urban,Masters,Good,2,5,13.20760179534837,5.648603582725947,0,2.7088718633209443,63.14692887166531,83.15682669479202,Pass
Male,Urban,Bachelors,Good,7,5,14.010815715814417,10.127686691915548,2,2.5081329330325217,68.95186079390434,53.84728474098358,At-Risk
Female,Suburban,High School,Average,4,3,12.023674443016478,7.338403737578871,2,2.3275465977149725,63.93926292678396,65.00806014919186,At-Risk
Male,Urban,High School,Average,9,3,17.080633397578136,5.8407425168362295,2,2.2371405472301187,56.84927013205895,61.5319482466783,At-Risk
Male,Urban,High School,Average,10,3,15.69995692496439,7.965250804895783,1,1.4868520676748218,46.044122056825096,30.644502328733452,Fail
Male,Urban,Masters,Good,2,6,10.458856498544481,7.384160867606076,3,2.738990046584262,79.57974103696434,84.15398439664347,Pass
Male,Suburban,Bachelors,Good,5,3,23.089852893941227,6.144720497277858,1,3.1709088573061144,71.38715325582056,79.78943471438133,Pass
Female,Rural,Bachelors,Good,4,6,11.670984653370208,6.926572275537787,2,2.001890201355739,61.37181800066507,51.14940138633706,At-Risk
Female,Urban,High School,Average,9,4,1.4674077109256842,6.5628409885794365,2,1.7482245837711916,34.71493461248096,31.39956612147263,Fail
Female,Suburban,Bachelors,Average,4,6,12.646628818704315,8.485124745990534,3,2.7338789262352035,76.06237816670911,51.45105907706066,At-Risk
Female,Suburban,High School,Average,8,3,20.154687840181623,8.022013638482134,1,2.733140524009893,77.80061217950366,66.38791638358607,Pass
Male,Rural,High School,Poor,8,4,13.967339817250304,3.7855831574602714,2,1.7852108959440256,42.883754451052994,55.0083720656934,Fail
Female,Rural,Bachelors,Average,6,6,6.826101109578605,9.854363449298445,0,2.2284683406079977,55.17907598306081,40.81709458572999,Fail
Male,Suburban,High School,Excellent,6,6,9.859542780750704,6.567524695389771,0,1.7949010875285816,41.88224263934595,46.03535757268165,Fail
Male,Suburban,Masters,Excellent,8,5,9.595067921129711,9.583544779077739,2,2.0548525103088235,43.12721761316568,52.02414674284102,Fail
Female,Rural,High School,Good,10,4,12.123568774570197,8.074076702894596,0,1.9203977942134691,41.63211699725416,57.93816352553552,At-Risk
Male,Urban,Bachelors,Good,9,5,13.691475117699156,7.372344902616152,3,2.301733100403003,62.50951822286726,65.67516726516577,At-Risk
Female,Urban,Bachelors,Poor,5,4,17.469273044669762,6.858756109599724,2,2.2166659878802504,63.97360809803753,56.53890196053846,At-Risk
Male,Urban,Bachelors,Excellent,1,6,15.642193524806169,11.138165871716563,1,3.1049215431164963,77.47866269219483,76.8745302714307,Pass
Female,Rural,High School,Poor,1,5,15.882018910360607,6.592525671389762,2,1.9378386746436536,38.344866611468355,42.68709479323267,Fail
Female,Rural,High School,Excellent,2,3,23.89676562880489,5.993003344803027,3,3.3566203991738335,72.45308207841754,74.75202717740873,Pass
Female,Urban,Masters,Good,10,6,19.30414670157459,6.12803645932398,1,1.8264021161269794,44.598878920882235,40.64885458958307,Fail
Female,Suburban,High School,Average,10,4,18.864023318186504,7.001588751942733,3,2.3149372033716253,52.597486491359156,49.01893458454869,At-Risk
Female,Urban,Masters,Excellent,5,4,5.934190269510816,6.998970629838277,0,1.9293114051249505,60.094918268548845,47.39196186968049,At-Risk
Male,Urban,PhD,Poor,4,5,11.240972012546784,8.506035958504658,0,2.8507151830618866,64.24501220408953,70.99002147845505,At-Risk
Female,Rural,High School,Good,1,5,7.01488002112562,8.137373551317944,0,1.9312499706373445,54.25504246184321,46.083802688686795,Fail
Male,Urban,High School,Good,4,4,11.154735960771928,8.13923602968101,3,2.6612872754328385,60.32602164546064,67.4069998226941,At-Risk
Female,Urban,Bachelors,Average,4,6,18.974333563440545,6.657643010272553,3,3.01914052471348,72.64352950337852,71.80499727979357,Pass
Female,Suburban,PhD,Good,10,5,13.035857230411871,8.014783162016869,2,2.0024683139089334,51.78316193434602,56.79499722095672,At-Risk
Female,Suburban,Masters,Good,4,3,20.36220797579962,8.171944964022568,1,2.685880948833641,72.34285199769114,68.9767457552788,At-Risk
Male,Urban,Bachelors,Good,1,4,18.465676010314137,6.881010822272266,1,2.8258157595992577,74.87099376930831,66.77321916960464,Pass
Male,Suburban,Bachelors,Poor,9,3,15.252263866860158,7.418800223084137,3,2.41081714343231,54.671637330030414,50.938156193687504,At-Risk
Female,Suburban,High School,Excellent,3,4,20.480232047101573,8.170047089237569,3,2.6994911957627004,68.49075581158104,66.83464438396277,At-Risk
Male,Urban,PhD,Average,4,3,21.822080048849084,7.316747951513548,0,3.141625748915825,74.7927818272999,87.66983278071923,Pass
Male,Urban,PhD,Average,5,6,17.27193635212889,7.459867412722701,3,2.778711021662927,55.15505687168195,74.1833300674734,At-Risk
Male,Suburban,High School,Average,7,4,16.149835568110646,9.110642860622168,0,2.2514339465536084,58.57512299710107,62.35120652788474,At-Risk
Female,Urban,High School,Poor,6,6,18.166844046374813,7.328520285212745,3,2.2128758272837965,67.94894185082339,61.114286681477196,At-Risk
Female,Rural,High School,Average,5,5,7.967066563137953,6.088401874981896,1,1.5576801800482916,54.38383904077251,48.66729884261457,Fail
Male,Rural,High School,Excellent,8,4,14.412142681619674,4.9814799831466825,2,1.947014924870779,51.84921680314875,55.57225998191347,At-Risk
Male,Rural,Masters,Average,1,6,14.880047451418037,7.16972643094986,3,2.4488186510477514,63.73971889628638,62.41303323015172,At-Risk
Male,Urban,High School,Average,7,3,13.156278445717179,6.502799310027634,0,2.838404690398286,44.76680255067875,67.70351347293918,At-Risk
